worker_id,monthly_income,monthly_income_2,income_volatility,platform_count,days_to_recover,surplus_ratio,stability_score,working_days,jobs_completed,avg_daily_income,income_growth_rate,expense_ratio,savings_amount,late_payment_count,work_consistency_score
3062,40159,60817,0.62,2,8,0.61,64.35,11,167,1752,0.2,0.62,7105,6,48.98
3063,50515,42104,0.57,3,19,0.46,82.13,12,145,2491,0.21,0.57,14000,7,35.53
3064,29646,67536,0.54,2,29,0.18,34.56,22,117,2455,-0.08,0.83,16197,9,24.33
3065,78989,57420,0.7,4,27,0.23,5.53,27,164,1442,-0.02,0.67,10238,9,71.07
3066,17204,11540,0.21,3,7,0.22,8.38,20,188,2127,-0.03,0.4,9012,7,54.63
3067,76180,28968,0.68,4,1,0.4,93.64,19,95,1089,0.14,0.84,1065,7,69.83
3068,61658,37273,0.12,1,6,0.54,8.85,29,32,1619,0.23,0.86,2849,3,99.97
3069,68374,17397,0.14,4,17,0.19,43.82,21,131,2124,0.02,0.42,3934,3,34.12
3070,76615,59882,0.84,1,5,0.61,27.77,14,48,2189,0.07,0.39,1664,5,9.11
3071,66712,77860,0.19,3,13,0.44,4.35,12,184,1490,0.21,0.82,8542,5,18.29
3072,46825,29133,0.52,1,27,0.19,46,18,176,1696,-0.01,0.55,6219,7,11.69
3073,37273,18510,0.15,1,8,0.59,73.04,28,157,1057,0.06,0.46,13828,3,29.91
3074,42266,28515,0.38,2,9,0.23,82.23,11,125,1159,0.01,0.78,18132,8,62.58
3075,40428,71170,0.36,4,29,0.46,32.96,12,130,2115,0.13,0.33,12060,8,41.5
3076,58290,49706,0.87,4,4,0.78,68.83,14,172,790,-0.1,0.61,1461,6,8.91
3077,29076,21289,0.86,3,7,0.35,66.08,20,120,323,0.17,0.66,3700,5,60.87
3078,26568,51292,0.32,3,20,0.55,63.81,21,59,2316,0,0.71,11394,8,73.37
3079,23664,40302,0.28,1,15,0.26,81.86,27,183,2272,0.23,0.36,13738,5,83.15
3080,50941,63337,0.5,4,21,0.2,28.14,25,181,1122,-0.03,0.32,18235,2,63.3
3081,54679,44709,0.21,2,19,0.47,54.1,17,50,2448,0.29,0.41,2206,8,50.12
3082,27944,11006,0.16,1,16,0.65,40.13,10,167,2788,0.21,0.4,17376,8,31.75
3083,48992,52116,0.72,3,15,0.65,91.37,23,181,2413,0.17,0.85,4995,1,13.86
3084,26504,25266,0.7,4,24,0.47,88.99,14,32,1291,0.26,0.45,13072,9,71.61
3085,40031,50138,0.87,1,29,0.58,80.34,20,65,806,-0.09,0.78,16319,9,11.97
3086,31726,69100,0.8,3,7,0.38,34.54,19,103,1179,-0.02,0.81,12304,3,50.27
3087,42449,50407,0.54,3,28,0.69,84.43,21,96,1731,0.28,0.67,15925,1,87.04
3088,64434,17758,0.67,3,27,0.66,21.57,18,187,377,0.03,0.55,6065,4,34.96
3089,30580,14432,0.69,1,2,0.66,29.78,22,46,307,-0.09,0.64,8814,8,7.63
3090,66552,20922,0.75,4,28,0.36,94.25,25,167,325,0.11,0.31,19252,5,16.41
3091,33337,72872,0.61,1,18,0.39,36.44,17,151,1478,0.27,0.47,16462,8,67.97
3092,60285,75006,0.78,2,11,0.39,83.95,21,159,2990,0.26,0.61,13563,8,67.89
3093,27422,12576,0.62,3,13,0.14,66.42,26,68,2863,0.17,0.89,17507,3,69.05
3094,34737,33314,0.65,1,27,0.31,7.77,18,120,503,-0.07,0.83,15210,2,58.64
3095,24493,10573,0.66,4,1,0.29,68.25,22,116,408,0.15,0.84,11331,7,54.85
3096,72294,13569,0.56,4,7,0.35,50.46,15,153,2001,0.23,0.83,12032,1,28.13
3097,28244,23333,0.11,1,7,0.17,71.79,14,87,2984,0.11,0.85,7401,4,5.87
3098,24442,41158,0.54,4,9,0.75,59.87,17,173,2975,0.19,0.7,13901,1,89.97
3099,62547,14112,0.65,1,14,0.52,90.69,26,57,626,0.26,0.62,3719,1,70.15
3100,29065,51645,0.87,2,20,0.38,97.09,23,124,2697,0.08,0.8,8362,7,90.45
3101,60113,55269,0.62,3,7,0.72,45.18,29,181,1027,0.07,0.72,10497,2,28.43
3102,13495,45252,0.23,3,27,0.8,5.52,12,149,2860,0.02,0.33,16058,7,60.58
3103,40499,31718,0.36,3,13,0.15,58.71,22,102,2332,0.11,0.6,2296,5,22.22
3104,16231,59998,0.44,4,7,0.11,76.42,13,121,1661,-0.07,0.57,12727,1,92.32
3105,47014,51902,0.58,4,25,0.14,22.1,10,131,2110,-0.02,0.53,17679,3,99.04
3106,27842,66279,0.41,1,19,0.33,73.92,12,105,2609,0.11,0.63,10682,6,59.84
3107,17962,69070,0.79,1,17,0.29,3.58,19,108,352,-0.07,0.48,13292,6,95.95
3108,44000,69838,0.84,1,12,0.49,73.26,12,117,315,0.06,0.5,13375,7,69.16
3109,21070,30664,0.61,4,16,0.29,49,14,32,535,-0.08,0.49,10529,0,8.14
3110,30655,12140,0.37,2,17,0.41,15.29,24,193,1720,0.27,0.87,3746,8,20.55
3111,73735,67937,0.38,3,21,0.41,98.64,18,133,2617,-0.09,0.73,6702,3,78.02
3112,48934,50790,0.41,1,13,0.25,19.82,18,63,1265,0.29,0.73,4674,5,43.17
3113,57579,55387,0.42,4,21,0.29,98.93,18,181,633,0.08,0.85,11404,4,46.19
3114,70367,38572,0.19,4,3,0.79,21.22,21,113,2186,-0.09,0.63,3860,6,41.38
3115,77771,53917,0.83,3,23,0.49,89.68,25,62,2807,-0.06,0.82,2310,1,82.17
3116,64567,78386,0.78,3,16,0.69,29.04,10,154,968,-0.02,0.76,3557,9,21.57
3117,42085,42279,0.39,1,10,0.55,5.32,12,79,1189,0.19,0.78,6290,3,28.42
3118,34460,77985,0.27,3,9,0.78,78.69,15,109,1918,0.03,0.57,6934,0,0.99
3119,23229,75161,0.37,3,12,0.23,31.69,15,22,2477,0.19,0.31,1747,2,24.82
3120,79035,61439,0.64,3,23,0.33,60.37,26,66,1376,-0.04,0.69,15241,2,84.28
3121,51316,63876,0.88,3,8,0.41,73.59,16,69,1038,0.29,0.37,2630,4,2.57
3122,44893,77190,0.39,4,28,0.18,66.87,14,118,2681,-0.07,0.88,3699,0,64.74
3123,26657,66562,0.45,2,10,0.26,72.45,24,114,2431,0.19,0.73,9427,3,64.31
3124,72201,72802,0.73,4,12,0.22,26.52,10,182,2836,-0.01,0.72,3867,4,60.29
3125,61427,79957,0.16,3,26,0.73,12.33,12,57,2382,0.11,0.76,14763,8,73.24
3126,29543,21843,0.53,2,26,0.26,24.36,14,80,1348,0.16,0.81,13340,1,63.78
3127,69185,74233,0.63,1,21,0.35,92.05,21,120,2238,0.06,0.85,7885,8,55.95
3128,52412,35082,0.7,1,18,0.78,6.02,14,154,1416,0.1,0.32,18188,5,96.75
3129,55900,68346,0.23,4,17,0.43,82.94,22,146,2454,0.29,0.58,7159,7,75.13
3130,45134,36915,0.71,3,27,0.63,91.14,25,175,2497,0,0.78,13809,5,85.06
3131,20381,23284,0.48,4,13,0.31,54.4,21,89,1715,-0.07,0.5,7165,3,58.24
3132,53792,10884,0.84,3,19,0.3,70.73,27,115,1469,-0.07,0.31,8054,3,27.37
3133,16243,61228,0.34,4,22,0.17,93.86,11,102,1782,0.14,0.66,12332,5,27.45
3134,65828,73749,0.65,4,14,0.27,20.23,16,172,1728,0.25,0.59,6356,1,65.75
3135,69374,14424,0.7,3,28,0.14,22.2,20,168,2437,0.1,0.72,13440,1,58.58
3136,15908,43401,0.11,3,16,0.71,82.71,13,116,2322,0.27,0.48,15640,3,30.56
3137,42981,17274,0.82,3,20,0.38,36.7,15,163,1546,0.2,0.82,2687,5,50.17
3138,77121,51708,0.65,2,15,0.72,50.65,17,35,1194,0.11,0.5,11028,5,25.85
3139,64544,61392,0.77,4,6,0.78,74.19,25,40,1336,-0.07,0.4,6121,2,54.27
3140,78742,30186,0.12,2,15,0.72,51.46,13,55,333,0.17,0.89,7016,2,83.82
3141,49539,26478,0.16,3,8,0.41,85.45,10,120,2640,0.03,0.73,15672,3,81.67
3142,46877,64873,0.26,3,18,0.7,9.88,16,32,2540,0.12,0.74,13857,6,83.15
3143,79591,78452,0.9,2,15,0.29,29.7,13,180,968,0.14,0.82,4393,4,59.92
3144,17559,45395,0.89,4,22,0.43,91.85,17,150,2324,0.01,0.38,19007,4,77.3
3145,52809,74814,0.22,1,16,0.33,76.95,26,115,940,-0.09,0.81,11265,2,84.68
3146,26044,48510,0.77,1,12,0.39,99.49,12,60,1660,0.1,0.66,11528,4,99.8
3147,37532,46910,0.22,1,17,0.21,99.51,22,129,1700,-0.09,0.8,5212,7,9.7
3148,10305,14674,0.7,3,24,0.62,82.13,27,78,2803,0.03,0.56,4058,5,33
3149,19224,19989,0.79,1,19,0.55,83.37,18,38,1528,0.16,0.82,3163,3,57.31
3150,32738,73662,0.81,4,22,0.58,25.37,14,147,1679,0.26,0.41,16396,9,30.03
3151,14248,30658,0.8,3,2,0.45,62.19,26,32,1396,0.1,0.64,16050,5,90.62
3152,45059,76587,0.35,3,13,0.15,59.5,17,99,730,0.22,0.45,18264,6,94.44
3153,69433,77289,0.25,2,7,0.4,99.89,26,189,1388,0.16,0.77,16585,9,62.2
3154,27219,12638,0.47,4,17,0.77,86.49,15,30,1708,-0.09,0.37,13117,8,85.46
3155,64544,44667,0.11,3,2,0.72,83.49,29,37,2930,0.06,0.44,1763,2,70.81
3156,12570,71258,0.26,3,19,0.44,18.27,21,53,2590,-0.04,0.75,19035,9,46.32
3157,21824,79120,0.45,2,21,0.56,98.68,26,31,2992,-0.08,0.71,11678,6,52.06
3158,79043,65465,0.16,2,10,0.63,35.78,16,122,2797,0.08,0.68,18365,7,13.71
3159,30356,17763,0.88,1,24,0.15,25.46,23,77,2949,0.27,0.49,12691,8,86.78
3160,26814,66562,0.12,4,8,0.15,29.67,29,96,1035,0.17,0.54,3255,4,81.74
3161,18315,41129,0.23,4,27,0.39,5.73,24,92,504,0.21,0.39,17553,0,49.74
3162,56306,79865,0.31,2,5,0.16,28.55,16,87,344,0.17,0.34,11926,7,97.98
3163,21179,73545,0.64,1,16,0.56,40.38,15,93,1584,0.17,0.85,19071,6,6.98
3164,75508,63916,0.53,2,5,0.76,9.71,10,50,2457,-0.05,0.85,8939,5,50.2
3165,68368,61532,0.31,4,2,0.22,69.92,16,67,2462,0.21,0.75,13248,6,20.63
3166,50423,63022,0.21,3,17,0.63,35.05,11,195,1157,0.23,0.38,5172,4,55.45
3167,73792,52696,0.1,1,9,0.4,69.72,17,188,1689,0.25,0.46,18113,9,35
3168,47982,39263,0.46,1,10,0.62,74.22,20,153,2958,0.25,0.3,11851,5,58.03
3169,52485,51479,0.56,4,10,0.33,51.08,23,98,2787,-0.02,0.88,1175,5,17.18
3170,13852,64757,0.57,3,10,0.55,62.76,19,23,380,-0.03,0.6,6252,0,45.09
3171,18464,79050,0.77,1,25,0.75,88.14,12,148,926,0.24,0.84,8365,9,45.35
3172,12834,44749,0.54,3,3,0.2,16.09,24,133,2142,0.29,0.3,19389,8,39.99
3173,36459,58998,0.68,3,12,0.6,52.75,29,181,748,0.29,0.44,3989,7,60.8
3174,42667,19274,0.56,4,13,0.52,51.96,27,130,459,0.16,0.63,8793,1,47.83
3175,40209,50753,0.18,4,19,0.37,64.6,13,168,1049,0.11,0.42,5501,8,72.07
3176,19176,78110,0.58,3,5,0.13,96.33,25,170,1467,0.15,0.36,7045,1,4.9
3177,76911,15109,0.83,1,12,0.59,29.16,11,58,2573,-0.05,0.43,1630,7,3.22
3178,53553,34863,0.85,2,4,0.36,92.01,15,125,1829,0.05,0.61,19844,7,23.61
3179,21732,29098,0.75,3,10,0.38,94.42,28,188,745,0.17,0.37,11290,1,27.1
3180,45547,68361,0.84,1,25,0.17,97.32,29,85,2985,-0.03,0.8,14485,0,79.92
3181,74829,55105,0.42,2,3,0.14,66.73,24,116,2187,0.01,0.62,5314,4,80.91
3182,22190,38476,0.53,1,28,0.5,15.48,17,191,1418,0.14,0.7,17205,2,28.32
3183,35770,44347,0.27,4,7,0.75,35.59,16,164,1498,0.04,0.44,13238,1,79.6
3184,74902,12692,0.55,1,20,0.58,29.02,11,52,2189,0.25,0.86,17489,4,41.04
3185,56291,43347,0.13,3,5,0.66,43.76,24,97,2924,-0.02,0.52,9282,7,43.47
3186,45296,11616,0.48,1,2,0.35,32.88,13,149,1738,0.14,0.63,12228,2,44.22
3187,21102,62432,0.38,1,17,0.78,74.62,16,40,2003,0.16,0.85,2619,0,79.29
3188,70219,76115,0.24,4,13,0.79,43.28,23,116,715,0.19,0.64,10361,2,96.03
3189,45238,67009,0.51,3,1,0.76,44.81,15,104,1815,0.12,0.7,13837,3,6.65
3190,35813,30721,0.44,1,9,0.57,13.56,25,134,1817,0.01,0.48,9530,9,57.83
3191,56320,42642,0.25,1,2,0.72,93.28,16,159,2075,-0.05,0.38,17724,1,28.85
3192,25417,78711,0.71,4,5,0.3,63.08,10,100,2479,0.05,0.75,17857,4,49.09
3193,22359,43524,0.82,1,6,0.51,20.67,18,167,2534,0.19,0.67,6695,5,37.68
3194,20478,37798,0.12,4,5,0.27,74.51,12,182,2442,0.29,0.83,7627,8,38.69
3195,27732,41937,0.9,2,29,0.67,79.1,13,123,2129,-0.05,0.54,2426,3,39.96
3196,22928,60204,0.77,3,5,0.72,5.19,22,63,753,0.3,0.71,5569,7,96.87
3197,40842,15633,0.62,2,27,0.79,18.7,18,34,2088,0.29,0.55,12688,3,97.25
3198,11400,15698,0.51,2,6,0.6,3.23,14,134,609,0.03,0.55,9678,6,86.28
3199,23866,28369,0.85,1,20,0.63,90.22,13,158,2561,0.16,0.68,16192,4,84
3200,20120,46750,0.48,1,29,0.35,87.03,18,24,2356,0.09,0.42,18756,5,81.28
3201,55569,46092,0.77,3,21,0.76,79.64,23,134,2836,0.1,0.63,1467,4,19.13
3202,76214,37270,0.85,3,2,0.76,89.28,13,104,615,0.19,0.55,8762,9,59.58
3203,10392,76728,0.56,3,18,0.28,24.51,27,153,919,0.22,0.71,5925,1,59.59
3204,50405,73375,0.42,2,20,0.31,44.57,28,113,673,0.16,0.44,1155,9,78.73
3205,24006,44322,0.45,2,17,0.58,26.28,11,158,1208,-0.07,0.38,16562,0,49.98
3206,33220,62222,0.83,1,29,0.23,43.07,23,30,2142,-0.06,0.88,12946,8,3.45
3207,45300,67794,0.47,3,24,0.55,52.58,29,74,1502,0.18,0.78,13257,7,97.09
3208,36279,49287,0.85,4,25,0.18,58.49,27,89,1625,0.07,0.47,3304,3,72
3209,34124,60007,0.73,1,29,0.43,9.89,18,118,2264,-0.07,0.54,14298,1,31.81
3210,43372,67799,0.51,1,16,0.31,42.55,21,36,2958,0.22,0.61,16775,9,96.15
3211,21164,60977,0.8,4,14,0.13,13.46,22,120,880,-0.07,0.81,16095,9,27.31
3212,64616,62355,0.81,1,23,0.28,91.02,28,180,1276,0.21,0.41,13841,5,68.85
3213,47096,17592,0.78,3,3,0.68,67.15,14,168,949,0.07,0.49,1669,2,60.77
3214,27787,42632,0.37,2,17,0.14,32.33,15,41,1796,-0.01,0.83,17233,7,43.86
3215,79506,27992,0.63,2,24,0.48,67.51,27,92,1098,0.1,0.89,14859,8,16.6
3216,71990,79554,0.16,4,11,0.76,89.55,29,169,1158,-0.07,0.79,4348,2,40.99
3217,58674,24955,0.82,2,17,0.45,21.77,10,110,2151,0.01,0.8,19989,9,51.9
3218,41278,41302,0.55,2,14,0.59,51.32,17,52,2773,0.26,0.77,14725,6,31.65
3219,40725,60508,0.22,2,20,0.55,47.66,10,97,741,0,0.52,7779,7,22.79
3220,29463,45378,0.85,2,5,0.48,95.67,17,154,2632,-0.02,0.73,14145,1,89.07
3221,79603,36249,0.79,1,24,0.13,82.58,25,174,378,0.29,0.64,1083,9,26.6
3222,78234,35372,0.38,1,9,0.18,24.34,15,70,1207,0.3,0.45,12020,5,31.95
3223,65258,59872,0.46,1,6,0.63,49.22,20,47,2515,0.02,0.5,7744,6,73.21
3224,64748,11761,0.21,4,6,0.23,6.74,21,91,1713,0.1,0.82,19492,3,93.9
3225,18293,37240,0.32,4,27,0.12,6.84,10,184,709,0.03,0.67,16923,4,58.39
3226,76880,22719,0.7,2,4,0.41,28.52,16,79,307,0.2,0.83,16718,7,59.45
3227,22317,67627,0.87,1,12,0.8,78.5,29,181,2728,0.17,0.36,16322,2,55.44
3228,68065,23828,0.35,3,20,0.58,30.83,14,185,2113,0.25,0.38,8128,3,6.77
3229,29943,59175,0.41,4,21,0.2,11.1,16,138,596,0.24,0.5,19896,7,32.72
3230,22460,43330,0.7,3,6,0.55,21.08,23,143,2241,0.15,0.46,6366,9,81.45
3231,73011,65808,0.4,4,25,0.75,53.81,22,29,1616,0.12,0.85,9476,4,79.97
3232,34319,14674,0.11,1,9,0.24,85.62,13,144,2786,0.06,0.4,15517,7,9.31
3233,10729,74637,0.75,4,8,0.25,85.02,25,91,1544,-0.07,0.62,17874,2,23.12
3234,45395,55545,0.59,1,27,0.42,63.23,24,102,980,0.29,0.76,5950,0,90.59
3235,48698,16300,0.59,1,1,0.64,87.85,11,73,2270,-0.04,0.77,16937,1,71.08
3236,55181,17295,0.46,2,18,0.67,9.49,15,175,1855,0.03,0.81,6588,1,99.62
3237,48642,23260,0.37,4,15,0.15,44.42,29,173,884,0.19,0.37,8006,6,80.99
3238,69399,79778,0.42,4,27,0.55,65.18,29,94,1851,0.08,0.87,2487,4,8.1
3239,31092,11705,0.15,4,10,0.65,45.73,22,113,2445,0.01,0.88,7664,1,3.75
3240,79480,15949,0.62,1,4,0.52,71.48,29,69,1729,0.09,0.7,16803,0,89.14
3241,43719,49410,0.23,3,26,0.71,12.21,14,196,2855,0.15,0.46,3416,8,47.21
3242,69911,70656,0.37,2,12,0.77,56.28,21,102,1786,0.24,0.58,5416,6,6
3243,53127,21939,0.59,3,25,0.6,66.01,20,145,1290,0.16,0.89,15624,9,18.41
3244,64773,49828,0.66,2,19,0.75,36.95,10,71,625,0.21,0.69,10090,7,55.64
3245,46937,54852,0.89,4,25,0.69,10.67,28,38,2781,0.28,0.89,2384,6,90.04
3246,42473,64883,0.36,4,22,0.59,93.82,27,28,2444,0.21,0.53,7224,4,10.09
3247,43350,50470,0.52,3,25,0.66,39.7,28,112,2828,0.16,0.34,15735,6,22.92
3248,28823,35404,0.25,2,10,0.59,50.54,11,78,2675,0.05,0.55,14093,9,64.56
3249,31906,64610,0.36,3,10,0.64,61.37,23,180,1403,0.1,0.47,3365,2,9.7
3250,52165,65243,0.26,2,19,0.75,5.07,24,186,909,0.15,0.31,6953,6,98.38
3251,28642,60417,0.51,4,24,0.31,39.66,21,178,2235,-0.07,0.66,13492,7,10.34
3252,20736,20010,0.17,2,17,0.66,67.4,12,198,2289,0.04,0.66,18445,4,38.19
3253,12224,70835,0.25,2,9,0.66,81.93,13,49,1961,-0.01,0.35,12604,6,88.51
3254,63751,77557,0.43,2,3,0.18,42.83,29,21,2137,0.16,0.31,1844,3,81.21
3255,11541,67297,0.54,3,15,0.34,51.88,13,72,1640,0.15,0.49,2810,7,3.98
3256,67856,18702,0.39,1,17,0.31,33.68,25,165,1305,0.13,0.57,2628,9,24.96
3257,72199,48189,0.89,2,11,0.34,70.84,29,151,1286,0.01,0.39,14042,0,66.12
3258,66006,69817,0.26,3,26,0.58,52.15,13,137,1617,0.15,0.9,11728,4,17.08
3259,42931,53458,0.33,1,18,0.8,35.1,29,126,2516,-0.06,0.48,1798,8,32.66
3260,18507,49210,0.74,1,18,0.13,14.58,28,32,1183,0.22,0.77,1778,2,93.6
3261,19092,25370,0.81,1,3,0.41,28.43,22,193,2162,0.26,0.5,4819,6,2.23
3262,33062,74348,0.13,3,17,0.59,94.54,18,118,585,0.06,0.6,14368,6,94.67
3263,66011,47795,0.86,3,2,0.59,91.65,17,147,2320,-0.07,0.89,1685,6,57.06
3264,65422,32842,0.65,3,1,0.22,26.42,29,152,2129,0.2,0.89,6975,3,27.23
3265,44030,14543,0.4,2,21,0.38,43.93,27,31,1886,0.22,0.32,18580,1,32.88
3266,63716,16797,0.3,3,25,0.52,40.91,21,57,1423,0.13,0.5,19016,0,42.72
3267,31363,32358,0.8,1,26,0.62,66.09,16,49,2582,-0.1,0.8,14839,3,51.44
3268,12095,50717,0.3,4,18,0.57,78.92,15,144,1775,0.26,0.45,7162,8,21.7
3269,44071,77720,0.74,3,14,0.64,97.26,22,187,985,0.23,0.58,16647,5,68.72
3270,55898,58939,0.33,3,13,0.44,49.2,19,27,2847,0.25,0.68,8120,8,37.37
3271,71936,41890,0.77,1,18,0.56,94.64,20,103,938,0.04,0.87,18373,6,12.26
3272,22849,65735,0.75,2,28,0.8,71.25,24,93,2440,0.08,0.81,15291,5,71.8
3273,29721,46822,0.12,1,19,0.45,92.71,23,147,2302,0.26,0.39,16134,1,89.08
3274,67062,58412,0.15,1,23,0.25,72.64,27,134,1432,0.09,0.87,15996,0,55.45
3275,48243,63376,0.75,1,3,0.29,67.97,13,63,2704,0.14,0.43,10386,8,27.13
3276,19628,74610,0.28,4,11,0.59,72.98,25,186,2524,0.29,0.47,4288,6,29.26
3277,21377,27086,0.75,2,3,0.33,45.07,14,72,926,-0.07,0.41,4595,1,52.79
3278,34187,20210,0.7,1,27,0.46,64.63,12,117,819,0.23,0.43,9072,6,81.88
3279,18423,57860,0.65,1,3,0.42,91.43,12,138,2516,-0.09,0.85,14786,0,39.9
3280,11589,37451,0.12,4,15,0.71,29.95,28,99,1488,0,0.86,18147,6,33.21
3281,29179,70521,0.52,1,8,0.48,0.76,26,163,2307,0.03,0.73,13944,5,88.16
3282,69927,64912,0.25,4,12,0.35,12.97,16,74,2231,0.25,0.89,15913,0,94.67
3283,69877,46863,0.19,3,9,0.61,19.54,19,90,2843,0.26,0.67,18427,2,73.05
3284,36756,64814,0.44,1,2,0.17,43.02,23,101,2787,0.07,0.61,13584,9,1
3285,50452,78666,0.68,1,14,0.45,75.11,15,95,663,-0.08,0.81,1463,2,93.09
3286,76963,43772,0.52,2,11,0.72,97.42,19,46,643,-0.05,0.82,12889,7,55.95
3287,44864,29820,0.43,3,13,0.15,15.73,10,154,2439,0.06,0.71,8888,6,65.03
3288,17790,37587,0.11,2,21,0.15,76.57,19,199,1385,0.18,0.81,6716,2,89.5
3289,27941,15182,0.11,3,3,0.27,98.17,17,184,2760,-0.02,0.61,9554,6,58.17
3290,54314,34867,0.76,3,11,0.3,29.03,21,146,2902,0.13,0.77,11553,3,71.89
3291,10822,50915,0.49,2,1,0.23,47.17,27,132,380,0.2,0.38,17936,9,39.85
3292,64384,34699,0.46,1,3,0.73,88.51,24,84,1105,0.01,0.68,14659,8,2.63
3293,36178,46933,0.37,2,13,0.28,46.28,10,163,2569,0.08,0.68,10137,2,47.75
3294,25016,37433,0.47,2,4,0.42,1.87,12,95,2688,-0.09,0.69,3140,3,24.68
3295,36675,50836,0.74,1,12,0.44,27.75,12,73,2980,0.28,0.39,1264,5,85.89
3296,14052,59423,0.41,4,12,0.63,34.95,18,124,2461,-0.05,0.55,1815,8,48.99
3297,77373,12684,0.9,2,10,0.79,16.15,26,90,2213,0.27,0.8,8344,5,77.32
3298,51121,67134,0.34,3,18,0.65,34.6,15,89,1167,-0.02,0.87,13391,2,36.54
3299,38110,79855,0.16,2,29,0.5,9.03,11,138,1499,0.28,0.74,14398,7,74.43
3300,69274,12893,0.74,1,12,0.52,18.43,18,162,2755,0.17,0.77,3514,9,3.86
3301,66817,66780,0.16,2,16,0.5,53.79,26,119,505,-0.08,0.47,12606,5,20.73
3302,29833,24565,0.47,4,29,0.6,85.59,25,112,2999,0.21,0.83,3736,8,95.91
3303,65412,77434,0.72,4,25,0.73,36.69,22,27,707,0.15,0.86,13098,1,0.55
3304,20391,18944,0.45,3,29,0.53,79.28,20,64,567,0.25,0.34,16314,2,36.25
3305,13065,63207,0.81,2,6,0.71,37.76,15,103,2004,0.17,0.57,7129,1,55.47
3306,79282,76534,0.79,3,23,0.14,87.05,26,177,381,0.29,0.38,13992,6,42.16
3307,43593,77349,0.68,4,12,0.39,28.84,16,52,1548,0.05,0.89,19371,7,76.73
3308,73877,63484,0.57,4,5,0.63,36.64,25,139,1459,0.07,0.72,15907,2,88.97
3309,52335,30928,0.86,3,23,0.45,8.46,28,62,1125,0.07,0.77,2898,5,63.01
3310,45824,31210,0.41,4,4,0.23,94.32,14,21,2377,0.19,0.55,4409,9,28.54
3311,76457,76761,0.2,4,21,0.49,53.21,19,48,1546,0.01,0.63,6320,4,21.93
3312,45527,46581,0.72,3,20,0.11,96.3,29,156,1233,0.27,0.4,3531,9,53.88
3313,54681,40439,0.8,1,22,0.78,19.98,24,20,2456,0.23,0.72,17485,7,90.17
3314,65241,60612,0.7,2,17,0.3,62.28,15,34,365,0.3,0.69,10114,1,85.31
3315,11743,70490,0.68,4,29,0.15,71.33,22,82,1917,0.17,0.75,16050,3,70.8
3316,35233,51642,0.82,1,27,0.71,86.12,26,110,1635,0.09,0.54,10974,2,81.8
3317,10311,49028,0.57,1,21,0.7,4.59,25,103,2522,0.09,0.73,17990,6,61.09
3318,47845,12097,0.79,2,18,0.18,88.83,15,44,2545,-0.01,0.46,6111,1,83.93
3319,61014,54119,0.79,2,26,0.14,91.7,28,90,1132,0.29,0.51,14024,5,8.74
3320,62986,49188,0.78,2,8,0.21,76.48,15,173,332,0.07,0.81,19138,6,80.69
3321,43087,27596,0.41,3,6,0.24,32.66,22,80,775,-0.01,0.71,8424,4,24.86
3322,51644,46302,0.85,3,5,0.38,39.14,19,79,723,0.22,0.64,19021,3,51.27
3323,11506,29704,0.64,4,22,0.1,87.31,20,97,2658,0.21,0.34,6885,1,27.43
3324,27837,27808,0.52,1,29,0.3,85.5,29,119,2063,0.3,0.37,10856,3,45.62
3325,10751,67520,0.73,3,26,0.27,35.1,15,136,557,0.08,0.6,4376,9,79.01
3326,71330,77310,0.81,3,3,0.69,57.53,24,102,2506,0.18,0.55,16702,1,25.79
3327,58274,69521,0.5,4,14,0.61,47.97,19,109,1144,0.01,0.68,14487,3,95.13
3328,49660,13342,0.64,1,7,0.55,50.74,23,61,1474,0.22,0.32,9647,0,82.67
3329,23956,66820,0.81,4,10,0.64,67.65,12,139,603,0.27,0.32,17038,3,28.93
3330,72141,49148,0.83,2,16,0.49,47.67,14,20,702,0.01,0.82,3684,2,9.39
3331,41699,33695,0.24,2,24,0.4,98.29,20,181,1849,0.17,0.65,15618,3,20.88
3332,73150,34637,0.77,3,8,0.37,57.29,28,144,1580,0.18,0.8,9333,1,76.62
3333,58930,39596,0.47,1,22,0.4,56.36,26,25,1423,0.1,0.38,17721,0,76.11
3334,62502,59309,0.55,1,20,0.48,6.55,17,47,689,0.02,0.52,17272,4,23.38
3335,17525,66916,0.86,2,5,0.44,77.96,19,80,1858,-0.02,0.65,16920,4,71.31
3336,64162,38422,0.37,2,22,0.51,4.89,14,80,1752,-0.06,0.5,9475,3,42.34
3337,30475,12345,0.32,1,21,0.47,42.67,27,148,825,-0.07,0.47,1913,2,27.13
3338,43290,44046,0.23,1,5,0.59,21.64,18,34,2372,0.05,0.37,12948,0,36.67
3339,64829,26347,0.15,2,14,0.38,46.87,26,138,2116,0.06,0.7,11215,0,87.43
3340,18121,45901,0.23,1,10,0.33,67.04,22,88,2721,0.12,0.78,17204,4,31
3341,59423,41062,0.49,4,13,0.33,66.13,19,79,1467,0.1,0.68,7518,5,51.59
3342,16089,17969,0.67,2,27,0.43,81.42,13,52,2935,-0.02,0.54,1195,6,31.82
3343,74843,75119,0.77,1,11,0.13,11.25,20,111,745,0.21,0.37,16635,6,98.12
3344,22503,74827,0.33,3,22,0.57,78.65,21,89,2405,0.12,0.52,10454,4,93.17
3345,48165,67835,0.39,4,26,0.1,90.63,20,178,1064,0.02,0.75,6333,0,10.3
